timestamp,experiment_id,provider,model,input_tokens,output_tokens,cost_usd,run_id
2026-09-25T21:04:26.324692+00:00,E01_oracle,openrouter,openai/gpt-5-mini,239,101,0.00026175,719ab13f0bd1
2026-09-25T21:04:29.567794+00:00,E01_oracle,openrouter,openai/gpt-5-mini,306,213,0.0005025,719ab13f0bd1
2026-09-25T21:04:32.648849+00:00,E01_oracle,openrouter,openai/gpt-5-mini,233,129,0.00031624999999999996,719ab13f0bd1
2026-09-25T21:04:46.578987+00:00,E01_oracle,openrouter,openai/gpt-5-mini,275,640,0.0013487500000000001,719ab13f0bd1
2026-09-25T21:04:48.726225+00:00,E01_oracle,openrouter,openai/gpt-5-mini,333,111,0.00030525,719ab13f0bd1
2026-09-25T21:04:51.000229+00:00,E01_oracle,openrouter,openai/gpt-5-mini,332,167,0.000417,719ab13f0bd1
2026-09-25T21:04:53.553680+00:00,E01_oracle,openrouter,openai/gpt-5-mini,218,124,0.00030250000000000003,719ab13f0bd1
2026-09-25T21:04:56.181203+00:00,E01_oracle,openrouter,openai/gpt-5-mini,350,147,0.0003815,719ab13f0bd1
2026-09-25T21:04:59.215573+00:00,E01_oracle,openrouter,openai/gpt-5-mini,352,150,0.000388,719ab13f0bd1
2026-09-25T21:05:01.966212+00:00,E01_oracle,openrouter,openai/gpt-5-mini,296,166,0.000406,719ab13f0bd1
2026-09-25T21:05:04.935765+00:00,E01_oracle,openrouter,openai/gpt-5-mini,218,95,0.00024450000000000003,719ab13f0bd1
2026-09-25T21:05:07.186849+00:00,E01_oracle,openrouter,openai/gpt-5-mini,228,110,0.000277,719ab13f0bd1
2026-09-25T21:05:09.988740+00:00,E01_oracle,openrouter,openai/gpt-5-mini,213,144,0.00034125000000000003,719ab13f0bd1
2026-09-25T21:05:12.788693+00:00,E01_oracle,openrouter,openai/gpt-5-mini,258,146,0.0003565,719ab13f0bd1
2026-09-25T21:05:16.148734+00:00,E01_oracle,openrouter,openai/gpt-5-mini,301,154,0.00038325,719ab13f0bd1
2026-09-25T21:05:20.916091+00:00,E01_oracle,openrouter,openai/gpt-5-mini,409,263,0.00062825,719ab13f0bd1
2026-09-25T21:05:24.024744+00:00,E01_oracle,openrouter,openai/gpt-5-mini,246,118,0.0002975,719ab13f0bd1
2026-09-25T21:05:27.378377+00:00,E01_oracle,openrouter,openai/gpt-5-mini,258,105,0.0002745,719ab13f0bd1
2026-09-25T21:05:31.678524+00:00,E01_oracle,openrouter,openai/gpt-5-mini,272,205,0.000478,719ab13f0bd1
2026-09-25T21:05:34.544218+00:00,E01_oracle,openrouter,openai/gpt-5-mini,218,123,0.00030050000000000004,719ab13f0bd1
2026-09-25T21:05:38.420156+00:00,E01_oracle,openrouter,openai/gpt-5-mini,230,167,0.0003915,719ab13f0bd1
2026-09-25T21:05:41.262993+00:00,E01_oracle,openrouter,openai/gpt-5-mini,264,137,0.00034,719ab13f0bd1
2026-09-25T21:05:43.748963+00:00,E01_oracle,openrouter,openai/gpt-5-mini,298,169,0.0004125,719ab13f0bd1
2026-09-25T21:05:46.198200+00:00,E01_oracle,openrouter,openai/gpt-5-mini,224,198,0.000452,719ab13f0bd1
2026-09-25T21:05:49.190150+00:00,E01_oracle,openrouter,openai/gpt-5-mini,218,142,0.00033850000000000004,719ab13f0bd1
2026-09-25T21:05:53.166124+00:00,E01_oracle,openrouter,openai/gpt-5-mini,403,237,0.00057475,719ab13f0bd1
2026-09-25T21:05:55.205279+00:00,E01_oracle,openrouter,openai/gpt-5-mini,465,140,0.00039625,719ab13f0bd1
2026-09-25T21:05:57.849740+00:00,E01_oracle,openrouter,openai/gpt-5-mini,234,209,0.00047650000000000004,719ab13f0bd1
2026-09-25T21:06:01.763362+00:00,E01_oracle,openrouter,openai/gpt-5-mini,253,131,0.00032525,719ab13f0bd1
2026-09-25T21:06:04.045448+00:00,E01_oracle,openrouter,openai/gpt-5-mini,209,91,0.00023425,719ab13f0bd1
2026-09-25T21:06:06.250461+00:00,E01_oracle,openrouter,openai/gpt-5-mini,220,117,0.000289,719ab13f0bd1
2026-09-25T21:06:09.132880+00:00,E01_oracle,openrouter,openai/gpt-5-mini,233,128,0.00031424999999999997,719ab13f0bd1
2026-09-25T21:06:11.874390+00:00,E01_oracle,openrouter,openai/gpt-5-mini,243,133,0.00032675,719ab13f0bd1
2026-09-25T21:06:16.408197+00:00,E01_oracle,openrouter,openai/gpt-5-mini,259,291,0.0006467500000000001,719ab13f0bd1
2026-09-25T21:06:20.278625+00:00,E01_oracle,openrouter,openai/gpt-5-mini,263,189,0.00044375,719ab13f0bd1
2026-09-25T21:06:23.349183+00:00,E01_oracle,openrouter,openai/gpt-5-mini,289,183,0.00043825,719ab13f0bd1
2026-09-25T21:06:31.436120+00:00,E01_oracle,openrouter,openai/gpt-5-mini,276,535,0.001139,719ab13f0bd1
2026-09-25T21:06:34.508861+00:00,E01_oracle,openrouter,openai/gpt-5-mini,254,154,0.0003715,719ab13f0bd1
2026-09-25T21:06:38.608923+00:00,E01_oracle,openrouter,openai/gpt-5-mini,236,328,0.000715,719ab13f0bd1
2026-09-25T21:06:42.808367+00:00,E01_oracle,openrouter,openai/gpt-5-mini,292,297,0.0006670000000000001,719ab13f0bd1
2026-09-25T21:06:45.368220+00:00,E01_oracle,openrouter,openai/gpt-5-mini,235,198,0.00045474999999999997,719ab13f0bd1
2026-09-25T21:06:48.232613+00:00,E01_oracle,openrouter,openai/gpt-5-mini,277,181,0.00043125,719ab13f0bd1
2026-09-25T21:06:52.775240+00:00,E01_oracle,openrouter,openai/gpt-5-mini,290,326,0.0007245,719ab13f0bd1
2026-09-25T21:06:56.424449+00:00,E01_oracle,openrouter,openai/gpt-5-mini,207,233,0.00051775,719ab13f0bd1
2026-09-25T21:06:59.458265+00:00,E01_oracle,openrouter,openai/gpt-5-mini,243,219,0.0004987500000000001,719ab13f0bd1
2026-09-25T21:07:03.798669+00:00,E01_oracle,openrouter,openai/gpt-5-mini,263,321,0.00070775,719ab13f0bd1
2026-09-25T21:07:06.287341+00:00,E01_oracle,openrouter,openai/gpt-5-mini,217,130,0.00031424999999999997,719ab13f0bd1
2026-09-25T21:07:10.966870+00:00,E01_oracle,openrouter,openai/gpt-5-mini,306,146,0.0003685,719ab13f0bd1
2026-09-25T21:07:14.058160+00:00,E01_oracle,openrouter,openai/gpt-5-mini,207,102,0.00025575,719ab13f0bd1
2026-09-25T21:07:16.702116+00:00,E01_oracle,openrouter,openai/gpt-5-mini,227,141,0.00033875,719ab13f0bd1
2026-09-25T21:07:19.666964+00:00,E01_oracle,openrouter,openai/gpt-5-mini,304,146,0.000368,719ab13f0bd1
2026-09-25T21:07:22.974022+00:00,E01_oracle,openrouter,openai/gpt-5-mini,262,189,0.00044350000000000005,719ab13f0bd1
2026-09-25T21:07:28.303591+00:00,E01_oracle,openrouter,openai/gpt-5-mini,257,318,0.0007002499999999999,719ab13f0bd1
2026-09-25T21:07:30.942871+00:00,E01_oracle,openrouter,openai/gpt-5-mini,232,134,0.000326,719ab13f0bd1
2026-09-25T21:07:33.493376+00:00,E01_oracle,openrouter,openai/gpt-5-mini,244,135,0.000331,719ab13f0bd1
2026-09-25T21:07:37.701929+00:00,E01_oracle,openrouter,openai/gpt-5-mini,240,251,0.000562,719ab13f0bd1
2026-09-25T21:07:41.561971+00:00,E01_oracle,openrouter,openai/gpt-5-mini,277,244,0.00055725,719ab13f0bd1
2026-09-25T21:07:44.670636+00:00,E01_oracle,openrouter,openai/gpt-5-mini,440,185,0.00048,719ab13f0bd1
2026-09-25T21:07:47.427071+00:00,E01_oracle,openrouter,openai/gpt-5-mini,300,192,0.000459,719ab13f0bd1
2026-09-25T21:07:49.263566+00:00,E01_oracle,openrouter,openai/gpt-5-mini,221,110,0.00027525,719ab13f0bd1
2026-09-25T21:07:51.890164+00:00,E01_oracle,openrouter,openai/gpt-5-mini,219,123,0.00030075,719ab13f0bd1
2026-09-25T21:07:54.180772+00:00,E01_oracle,openrouter,openai/gpt-5-mini,226,175,0.0004065,719ab13f0bd1
2026-09-25T21:07:58.139412+00:00,E01_oracle,openrouter,openai/gpt-5-mini,263,268,0.0006017500000000001,719ab13f0bd1
2026-09-25T21:08:00.225293+00:00,E01_oracle,openrouter,openai/gpt-5-mini,315,158,0.00039474999999999997,719ab13f0bd1
2026-09-25T21:08:03.149241+00:00,E01_oracle,openrouter,openai/gpt-5-mini,254,231,0.0005255,719ab13f0bd1
2026-09-25T21:08:05.070714+00:00,E01_oracle,openrouter,openai/gpt-5-mini,252,112,0.000287,719ab13f0bd1
2026-09-25T21:08:12.512642+00:00,E01_oracle,openrouter,openai/gpt-5-mini,340,637,0.001359,719ab13f0bd1
2026-09-25T21:08:14.981078+00:00,E01_oracle,openrouter,openai/gpt-5-mini,440,127,0.000364,719ab13f0bd1
2026-09-25T21:08:16.871909+00:00,E01_oracle,openrouter,openai/gpt-5-mini,223,88,0.00023175,719ab13f0bd1
2026-09-25T21:08:21.046028+00:00,E01_oracle,openrouter,openai/gpt-5-mini,252,166,0.000395,719ab13f0bd1
2026-09-25T21:08:23.974729+00:00,E01_oracle,openrouter,openai/gpt-5-mini,225,100,0.00025625,719ab13f0bd1
2026-09-25T21:08:27.354984+00:00,E01_oracle,openrouter,openai/gpt-5-mini,229,199,0.00045525000000000003,719ab13f0bd1
2026-09-25T21:08:32.569490+00:00,E01_oracle,openrouter,openai/gpt-5-mini,304,337,0.00075,719ab13f0bd1
2026-09-25T21:08:35.040851+00:00,E01_oracle,openrouter,openai/gpt-5-mini,349,127,0.00034125,719ab13f0bd1
2026-09-25T21:08:44.408116+00:00,E01_oracle,openrouter,openai/gpt-5-mini,217,763,0.00158025,719ab13f0bd1
2026-09-25T21:08:46.873845+00:00,E01_oracle,openrouter,openai/gpt-5-mini,219,130,0.00031475,719ab13f0bd1
2026-09-25T21:08:49.207751+00:00,E01_oracle,openrouter,openai/gpt-5-mini,298,150,0.00037449999999999994,719ab13f0bd1
2026-09-25T21:09:00.753846+00:00,E01_oracle,openrouter,openai/gpt-5-mini,262,1118,0.0023015,719ab13f0bd1
2026-09-25T21:09:04.035982+00:00,E01_oracle,openrouter,openai/gpt-5-mini,277,207,0.00048324999999999996,719ab13f0bd1
2026-09-25T21:09:06.110170+00:00,E01_oracle,openrouter,openai/gpt-5-mini,256,111,0.000286,719ab13f0bd1
2026-09-25T21:09:10.016956+00:00,E01_oracle,openrouter,openai/gpt-5-mini,209,244,0.00054025,719ab13f0bd1
2026-09-25T21:09:13.232545+00:00,E01_oracle,openrouter,openai/gpt-5-mini,209,139,0.00033025,719ab13f0bd1
2026-09-25T21:09:19.486428+00:00,E01_oracle,openrouter,openai/gpt-5-mini,448,366,0.000844,719ab13f0bd1
2026-09-25T21:09:22.569026+00:00,E01_oracle,openrouter,openai/gpt-5-mini,409,101,0.00030425,719ab13f0bd1
2026-09-25T21:09:27.979769+00:00,E01_oracle,openrouter,openai/gpt-5-mini,245,353,0.00076725,719ab13f0bd1
2026-09-25T21:09:31.764302+00:00,E01_oracle,openrouter,openai/gpt-5-mini,278,228,0.0005255,719ab13f0bd1
2026-09-25T21:09:35.686353+00:00,E01_oracle,openrouter,openai/gpt-5-mini,224,187,0.00043,719ab13f0bd1
2026-09-25T21:09:39.039718+00:00,E01_oracle,openrouter,openai/gpt-5-mini,262,178,0.0004215,719ab13f0bd1
2026-09-25T21:09:42.519356+00:00,E01_oracle,openrouter,openai/gpt-5-mini,208,111,0.000274,719ab13f0bd1
2026-09-25T21:09:45.365579+00:00,E01_oracle,openrouter,openai/gpt-5-mini,252,131,0.00032500000000000004,719ab13f0bd1
2026-09-25T21:09:48.205352+00:00,E01_oracle,openrouter,openai/gpt-5-mini,255,123,0.00030975,719ab13f0bd1
2026-09-25T21:09:49.808910+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,61,0.0001685,719ab13f0bd1
2026-09-25T21:09:53.070741+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,66,0.0001775,719ab13f0bd1
2026-09-25T21:09:54.806099+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,77,0.00019975,719ab13f0bd1
2026-09-25T21:09:57.022849+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,58,0.0001625,719ab13f0bd1
2026-09-25T21:09:59.770031+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,98,0.00024249999999999999,719ab13f0bd1
2026-09-25T21:10:01.897854+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,63,0.0001715,719ab13f0bd1
2026-09-25T21:10:03.528807+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,84,0.00021449999999999998,719ab13f0bd1
2026-09-25T21:10:05.312502+00:00,E01_oracle,openrouter,openai/gpt-5-mini,180,73,0.000191,719ab13f0bd1
2026-09-25T21:10:07.769839+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,67,0.0001795,719ab13f0bd1
2026-09-25T21:10:10.015132+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,81,0.00020775,719ab13f0bd1
2026-09-25T21:10:12.325747+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,66,0.00017775,719ab13f0bd1
2026-09-25T21:10:14.081634+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,74,0.00019449999999999998,719ab13f0bd1
2026-09-25T21:10:17.137391+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,84,0.00021349999999999999,719ab13f0bd1
2026-09-25T21:10:19.653698+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,53,0.00015175,719ab13f0bd1
2026-09-25T21:10:22.329470+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,88,0.0002215,719ab13f0bd1
2026-09-25T21:10:24.066043+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,71,0.00018775,719ab13f0bd1
2026-09-25T21:10:26.324291+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,55,0.00015575000000000002,719ab13f0bd1
2026-09-25T21:10:28.578741+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,54,0.0001545,719ab13f0bd1
2026-09-25T21:10:30.854174+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,61,0.00016774999999999998,719ab13f0bd1
2026-09-25T21:10:33.392180+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,63,0.00017175,719ab13f0bd1
2026-09-25T21:10:35.694494+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,60,0.0001655,719ab13f0bd1
2026-09-25T21:10:37.902788+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,66,0.00017775,719ab13f0bd1
2026-09-25T21:10:40.669896+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,78,0.0002015,719ab13f0bd1
2026-09-25T21:10:43.129449+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,71,0.00018775,719ab13f0bd1
2026-09-25T21:10:46.159766+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,45,0.00013575000000000002,719ab13f0bd1
2026-09-25T21:10:47.757624+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,62,0.00016975,719ab13f0bd1
2026-09-25T21:10:50.096557+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,57,0.00015975,719ab13f0bd1
2026-09-25T21:10:52.366253+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,64,0.00017449999999999999,719ab13f0bd1
2026-09-25T21:10:54.348726+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,54,0.0001535,719ab13f0bd1
2026-09-25T21:10:55.953386+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,60,0.00016575,719ab13f0bd1
2026-09-25T21:10:57.570916+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,73,0.0001915,719ab13f0bd1
2026-09-25T21:11:00.425484+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,73,0.0001925,719ab13f0bd1
2026-09-25T21:11:02.705078+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,74,0.0001935,719ab13f0bd1
2026-09-25T21:11:04.956920+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,81,0.00020775,719ab13f0bd1
2026-09-25T21:11:07.372708+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,59,0.0001635,719ab13f0bd1
2026-09-25T21:11:10.890093+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,63,0.00017175,719ab13f0bd1
2026-09-25T21:11:12.965953+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,56,0.0001585,719ab13f0bd1
2026-09-25T21:11:15.453464+00:00,E01_oracle,openrouter,openai/gpt-5-mini,184,73,0.000192,719ab13f0bd1
2026-09-25T21:11:17.859568+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,59,0.00016375,719ab13f0bd1
2026-09-25T21:11:20.349465+00:00,E01_oracle,openrouter,openai/gpt-5-mini,184,60,0.000166,719ab13f0bd1
2026-09-25T21:11:22.678252+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,65,0.00017549999999999998,719ab13f0bd1
2026-09-25T21:11:25.715239+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,93,0.00023175,719ab13f0bd1
2026-09-25T21:11:33.629114+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,86,0.0002185,719ab13f0bd1
2026-09-25T21:11:35.472626+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,68,0.00018175,719ab13f0bd1
2026-09-25T21:11:38.115483+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,72,0.0001905,719ab13f0bd1
2026-09-25T21:11:40.508571+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,58,0.00016175,719ab13f0bd1
2026-09-25T21:11:43.022733+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,54,0.0001545,719ab13f0bd1
2026-09-25T21:11:45.414112+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,66,0.00017775,719ab13f0bd1
2026-09-25T21:11:47.557016+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,47,0.0001405,719ab13f0bd1
2026-09-25T21:11:49.070356+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,61,0.00016774999999999998,719ab13f0bd1
2026-09-25T21:11:51.177810+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,54,0.0001545,719ab13f0bd1
2026-09-25T21:11:54.462459+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,80,0.0002055,719ab13f0bd1
2026-09-25T21:11:56.371616+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,57,0.0001605,719ab13f0bd1
2026-09-25T21:11:59.437655+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,70,0.00018549999999999998,719ab13f0bd1
2026-09-25T21:12:03.991178+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,53,0.0001525,719ab13f0bd1
2026-09-25T21:12:05.379318+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,43,0.00013175,719ab13f0bd1
2026-09-25T21:12:07.540662+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,83,0.0002115,719ab13f0bd1
2026-09-25T21:12:09.034377+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,59,0.0001635,719ab13f0bd1
2026-09-25T21:12:11.369234+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,80,0.00020575000000000001,719ab13f0bd1
2026-09-25T21:12:13.194290+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,80,0.0002055,719ab13f0bd1
2026-09-25T21:12:17.351732+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,100,0.00024650000000000003,719ab13f0bd1
2026-09-25T21:12:20.555517+00:00,E01_oracle,openrouter,openai/gpt-5-mini,184,72,0.00019,719ab13f0bd1
2026-09-25T21:12:22.570849+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,84,0.00021375,719ab13f0bd1
2026-09-25T21:12:25.112682+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,65,0.00017549999999999998,719ab13f0bd1
2026-09-25T21:12:27.126063+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,81,0.00020775,719ab13f0bd1
2026-09-25T21:12:29.333464+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,69,0.0001835,719ab13f0bd1
2026-09-25T21:12:31.873187+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,68,0.0001825,719ab13f0bd1
2026-09-25T21:12:34.299427+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,68,0.0001815,719ab13f0bd1
2026-09-25T21:12:36.623974+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,79,0.00020449999999999998,719ab13f0bd1
2026-09-25T21:12:39.115730+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,74,0.00019375,719ab13f0bd1
2026-09-25T21:12:41.808704+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,54,0.0001535,719ab13f0bd1
2026-09-25T21:12:44.201642+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,69,0.00018449999999999999,719ab13f0bd1
2026-09-25T21:12:46.456341+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,59,0.00016375,719ab13f0bd1
2026-09-25T21:12:48.558568+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,72,0.0001905,719ab13f0bd1
2026-09-25T21:12:51.002202+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,79,0.00020349999999999999,719ab13f0bd1
2026-09-25T21:12:53.402162+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,69,0.00018375,719ab13f0bd1
2026-09-25T21:12:55.544494+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,52,0.0001505,719ab13f0bd1
2026-09-25T21:12:56.939853+00:00,E01_oracle,openrouter,openai/gpt-5-mini,180,43,0.000131,719ab13f0bd1
2026-09-25T21:12:58.213156+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,53,0.00015175,719ab13f0bd1
2026-09-25T21:13:00.409385+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,72,0.0001905,719ab13f0bd1
2026-09-25T21:13:02.458605+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,68,0.0001815,719ab13f0bd1
2026-09-25T21:13:04.496612+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,77,0.0002005,719ab13f0bd1
2026-09-25T21:13:06.467553+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,65,0.00017575,719ab13f0bd1
2026-09-25T21:13:08.559592+00:00,E01_oracle,openrouter,openai/gpt-5-mini,184,56,0.000158,719ab13f0bd1
2026-09-25T21:13:15.490554+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,62,0.0001695,719ab13f0bd1
2026-09-25T21:13:17.465873+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,87,0.00021975,719ab13f0bd1
2026-09-25T21:13:19.250127+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,55,0.0001565,719ab13f0bd1
2026-09-25T21:13:22.638495+00:00,E01_oracle,openrouter,openai/gpt-5-mini,184,56,0.000158,719ab13f0bd1
2026-09-25T21:13:25.026142+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,68,0.0001815,719ab13f0bd1
2026-09-25T21:13:27.367831+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,56,0.0001585,719ab13f0bd1
2026-09-25T21:13:29.522991+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,67,0.0001795,719ab13f0bd1
2026-09-25T21:13:31.390663+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,72,0.0001905,719ab13f0bd1
2026-09-25T21:13:33.759637+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,66,0.0001775,719ab13f0bd1
2026-09-25T21:13:35.875594+00:00,E01_oracle,openrouter,openai/gpt-5-mini,183,62,0.00016975,719ab13f0bd1
2026-09-25T21:13:37.732490+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,70,0.00018549999999999998,719ab13f0bd1
2026-09-25T21:13:40.555362+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,105,0.0002565,719ab13f0bd1
2026-09-25T21:13:42.658602+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,82,0.0002095,719ab13f0bd1
2026-09-25T21:13:44.155002+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,57,0.0001605,719ab13f0bd1
2026-09-25T21:13:46.250619+00:00,E01_oracle,openrouter,openai/gpt-5-mini,182,54,0.0001535,719ab13f0bd1
2026-09-25T21:13:47.936171+00:00,E01_oracle,openrouter,openai/gpt-5-mini,186,62,0.0001705,719ab13f0bd1
2026-09-26T13:04:47.955841+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1089,763,0.00179825,e08b_calibration_8case
2026-09-26T13:04:52.237346+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1070,279,0.0008255000000000001,e08b_calibration_8case
2026-09-26T13:05:00.761769+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1169,817,0.00192625,e08b_calibration_8case
2026-09-26T13:05:16.793356+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1160,1408,0.003106,e08b_calibration_8case
2026-09-26T13:05:26.751670+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1307,908,0.0021427499999999997,e08b_calibration_8case
2026-09-26T13:05:29.797239+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1272,289,0.0008959999999999999,e08b_calibration_8case
2026-09-26T13:05:38.108505+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1784,885,0.002216,e08b_calibration_8case
2026-09-26T13:05:41.425638+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1599,238,0.00087575,e08b_calibration_8case
2026-09-26T13:09:13.790367+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1210,902,0.0021065,3604cb3f5ac7
2026-09-26T13:09:25.848109+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1204,1241,0.002783,3604cb3f5ac7
2026-09-26T13:09:36.407616+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1160,1311,0.002912,3604cb3f5ac7
2026-09-26T13:09:45.304376+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1165,1235,0.00276125,3604cb3f5ac7
2026-09-26T13:09:51.700540+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,943,696,0.00162775,3604cb3f5ac7
2026-09-26T13:10:00.982324+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1034,747,0.0017525000000000002,3604cb3f5ac7
2026-09-26T13:10:09.011695+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1209,762,0.00182625,3604cb3f5ac7
2026-09-26T13:10:20.411089+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1093,922,0.0021172499999999998,3604cb3f5ac7
2026-09-26T13:10:27.437317+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1135,784,0.0018517499999999999,3604cb3f5ac7
2026-09-26T13:10:37.373791+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1028,1056,0.002369,3604cb3f5ac7
2026-09-26T13:10:49.940463+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,834,1859,0.0039265,3604cb3f5ac7
2026-09-26T13:10:56.623122+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1129,527,0.00133625,3604cb3f5ac7
2026-09-26T13:11:05.857767+00:00,E08B_stronger_model_diagnostic,openrouter,openai/gpt-5-mini,1216,834,0.001972,3604cb3f5ac7
